category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;basisOfRecord;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;25.04.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;7;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Stig  Rasmussen;28.04.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;16;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;29.04.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3454;Anas crecca;krikkand;Fugler;Stig  Rasmussen;29.04.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Patty Thorbergsen;01.05.2020 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;500;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;;Validationstatus: Approved Documented;
VU;3531;Somateria mollissima;ærfugl;Fugler;;01.01.1989 00:00:00;Verholmen;280.0;Sortland;Nordland;1;Observation;68,746396;15,379799;POLYGON ((515373.5 7625923.5, 515242.5 7625965, 515177 7626060.5, 515188.9 7626185.5, 515254.4 7626275, 515343.7 7626340.5, 515468.7 7626328.5, 515528.3 7626275, 515552.1 7626191.5, 515546.1 7626036.5, 515480.7 7625947.5, 515373.5 7625923.5));species;reproductive;yngleområde (Behavior: reproductive, Activity: Breeding). Områdebeskrivelse:  Tjeld og fiskemåke hekker i samme område. TELLING 1989: 29 PAR;
VU;3681;Larus canus;fiskemåke;Fugler;;01.01.1989 00:00:00;Verholmen;280.0;Sortland;Nordland;1;Observation;68,746396;15,379799;POLYGON ((515373.5 7625923.5, 515242.5 7625965, 515177 7626060.5, 515188.9 7626185.5, 515254.4 7626275, 515343.7 7626340.5, 515468.7 7626328.5, 515528.3 7626275, 515552.1 7626191.5, 515546.1 7626036.5, 515480.7 7625947.5, 515373.5 7625923.5));species;reproductive;yngleområde (Behavior: reproductive, Activity: Breeding). Områdebeskrivelse:  Tjeld og fiskemåke hekker i samme område. TELLING 1989: 29 PAR;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Stig  Rasmussen;10.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;;Næringsøkende og rastende. Validationstatus: Approved Documented;
NT;3799;Tringa totanus;rødstilk;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;4332;Motacilla alba;linerle;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;4164;Corvus cornix;kråke;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;204585;Mareca penelope;brunnakke;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair
LC;3525;Mergus serrator;siland;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair
LC;4332;Motacilla alba;linerle;Fugler;Stig  Rasmussen;16.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;19.05.2020 00:00:00;Jennestadosen, Sortland, No;150.0;Sortland;Nordland;2;HumanObservasjon;68,747724;15,322384;POINT (513041 7626267);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;27.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;5;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;27.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;35;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;27.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;male
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Stig  Rasmussen;27.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;27.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;10;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;stationary;Mulig 5 par Activity: Resting. Validationstatus: Approved Documented;
LC;4183;Pica pica;skjære;Fugler;Stig  Rasmussen;31.05.2020 00:00:00;Jennestadosen, Sortland, No;150.0;Sortland;Nordland;2;HumanObservasjon;68,747724;15,322384;POINT (513041 7626267);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
NT;4275;Delichon urbicum;taksvale;Fugler;Stig  Rasmussen;31.05.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;31.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;8;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
NT;4426;Sturnus vulgaris;stær;Fugler;Stig  Rasmussen;31.05.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3677;Larus argentatus;gråmåke;Fugler;Espen Sundet Nilsen|Morten Tjemsland;02.08.2020 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;10;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);species;stationary;Activity: Stationary. Validationstatus: Approved Documented;
LC;4332;Motacilla alba;linerle;Fugler;Stig  Rasmussen;26.08.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;;20.06.1994 00:00:00;Verholmen;710.0;Sortland;Nordland;1;HumanObservasjon;68,746588;15,380334;POINT (515386 7626154);species;;;Unknown
VU;3677;Larus argentatus;gråmåke;Fugler;;20.06.1998 00:00:00;Verholmen;710.0;Sortland;Nordland;62;HumanObservasjon;68,746588;15,380334;POINT (515386 7626154);species;;;Unknown
LC;3525;Mergus serrator;siland;Fugler;;01.06.1991 00:00:00;Jektbogen-Holten;710.0;Sortland;Nordland;1;HumanObservasjon;68,747184;15,347802;POINT (514070 7626212);species;;;Male
VU;3531;Somateria mollissima;ærfugl;Fugler;;01.06.1991 00:00:00;Jektbogen-Holten;710.0;Sortland;Nordland;3;HumanObservasjon;68,747184;15,347802;POINT (514070 7626212);species;;;Male
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;26.09.2020 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;01.10.2020 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;4;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;female
LC;4162;Corvus corax;ravn;Fugler;Stig  Rasmussen;03.10.2020 00:00:00;Storlibukta, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,735617;15,393108;POINT (515911 7624934);species;;Validationstatus: Approved Documented;
NT;3935;Phalacrocorax carbo;storskarv;Fugler;Stig  Rasmussen;03.10.2020 00:00:00;Storlibukta, Sortland, No;300.0;Sortland;Nordland;5;HumanObservasjon;68,735617;15,393108;POINT (515911 7624934);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;4164;Corvus cornix;kråke;Fugler;Stig  Rasmussen;09.01.2021 00:00:00;Storlibukta, Sortland, No;300.0;Sortland;Nordland;11;HumanObservasjon;68,735617;15,393108;POINT (515911 7624934);species;;Min.. Validationstatus: Approved Documented;
LC;4162;Corvus corax;ravn;Fugler;Stig  Rasmussen;09.01.2021 00:00:00;Storlibukta, Sortland, No;300.0;Sortland;Nordland;7;HumanObservasjon;68,735617;15,393108;POINT (515911 7624934);species;;Min.. Validationstatus: Approved Documented;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;26.03.2021 00:00:00;Storlibukta, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,735617;15,393108;POINT (515911 7624934);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3531;Somateria mollissima;ærfugl;Fugler;Stig  Rasmussen;26.03.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;80;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;;Ca, mot sundet. Validationstatus: Approved Documented;
LC;3525;Mergus serrator;siland;Fugler;Stig  Rasmussen;26.03.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;6;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;4164;Corvus cornix;kråke;Fugler;Stig  Rasmussen;26.03.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;4;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Innmark Activity: Forage. Validationstatus: Approved Documented;
NT;3935;Phalacrocorax carbo;storskarv;Fugler;Inge Hovden;31.03.2021 00:00:00;Sandstrand, Sortland, No;250.0;Sortland;Nordland;1;HumanObservasjon;68,746112;15,354095;POINT (514325 7626094);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
EN;3773;Numenius arquata;storspove;Fugler;Inge Hovden;31.03.2021 00:00:00;Sandstrand, Sortland, No;250.0;Sortland;Nordland;1;HumanObservasjon;68,746112;15,354095;POINT (514325 7626094);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Inge Hovden;31.03.2021 00:00:00;Sandstrand, Sortland, No;250.0;Sortland;Nordland;2;HumanObservasjon;68,746112;15,354095;POINT (514325 7626094);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;08.04.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Stig  Rasmussen;08.04.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;2;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3559;Ardea cinerea;gråhegre;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;17.04.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;6;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;20.04.2021 00:00:00;Jennestadosen, Sortland, No;150.0;Sortland;Nordland;2;HumanObservasjon;68,747724;15,322384;POINT (513041 7626267);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
NT;3664;Haematopus ostralegus;tjeld;Fugler;Stig  Rasmussen;20.04.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Stig  Rasmussen;20.04.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;12;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;20.04.2021 00:00:00;Jægtbogen - Sandstrand, Sortland, No;400.0;Sortland;Nordland;3;HumanObservasjon;68,745363;15,361434;POINT (514622 7626012);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
NT;4426;Sturnus vulgaris;stær;Fugler;Stig  Rasmussen;20.04.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;1;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
NT;4426;Sturnus vulgaris;stær;Fugler;Stig  Rasmussen;28.04.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;7;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Inge Hovden;05.05.2021 00:00:00;Sandstrand, Sortland, No;250.0;Sortland;Nordland;11;HumanObservasjon;68,746112;15,354095;POINT (514325 7626094);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Stig  Rasmussen;06.06.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;possiblereproductive;Utfall mot kråke Activity: AgitatedBehaviour. Validationstatus: Approved Documented;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Stig  Rasmussen;25.07.2021 00:00:00;Bygdneset, Sortland, No;300.0;Sortland;Nordland;3;HumanObservasjon;68,730521;15,404823;POINT (516388 7624368);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;14.05.2021 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;434;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;17.05.2021 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;252;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;17.05.2021 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;360;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;05.05.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;2650;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;08.05.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;2160;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;14.05.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;14;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;18.05.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;20;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;22.05.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;14;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA (MIGRAPOP-prosjektet). Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Ingunn Tombre|Johnny Bakken;02.08.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;12;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA-prosjekt. Validationstatus: Approved Documented;
LC;3471;Anser anser;grågås;Fugler;Ingunn Tombre|Johnny Bakken;05.08.2021 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;20;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematiske registreringer, NINA-prosjekt. Validationstatus: Approved Documented;
LC;3684;Larus fuscus;sildemåke;Fugler;Ole Lykke Henriksen;12.04.2022 00:00:00;Jennestadosen, Sandstrand, Sortland, Sortland, No;300.0;Sortland;Nordland;2;HumanObservasjon;68,748964;15,321872;POINT (513020 7626405);species;stationary;Activity: Resting. Validationstatus: Approved Documented;
NE;3492;Branta bernicla subsp. bernicla;;Fugler;Johnny Bakken;15.05.2022 00:00:00;Sandstrand, Sortland, Sortland, No;400.0;Sortland;Nordland;1;HumanObservasjon;68,745291;15,346567;POINT (514021 7626001);subspecies;stationary;Activity: Resting. Validationstatus: Approved Media;
VU;204586;Spatula clypeata;skjeand;Fugler;Johnny Bakken;07.06.2022 00:00:00;Ånstad, Sortland, No;471.0;Sortland;Nordland;1;HumanObservasjon;68,73044;15,407778;POLYGON ((516358 7624668, 516389 7624166, 516777 7624247, 516358 7624668));species;stationary;Activity: Resting. Validationstatus: Approved Media;male
VU;3677;Larus argentatus;gråmåke;Fugler;;01.01.2013 00:00:00;Jektbogen-Holten;707.0;Sortland;Nordland;0;MachineObservation;68,747184;15,347802;POINT (514070 7626212);species;;" NonValid dynamicProperties: ""{""FirstYearCount"":""1991"", ""LastYearCount"":""2007"", ""LastIndividualCount"":""0""}""";
NT;3607;Cepphus grylle;teist;Fugler;;01.01.2013 00:00:00;Verholmen;707.0;Sortland;Nordland;0;MachineObservation;68,746588;15,380334;POINT (515386 7626154);species;;" NonValid dynamicProperties: ""{""FirstYearCount"":""1994"", ""LastYearCount"":""1998"", ""LastIndividualCount"":""0""}""";
LC;3694;Larus marinus;svartbak;Fugler;;01.01.2013 00:00:00;Jektbogen-Holten;707.0;Sortland;Nordland;0;MachineObservation;68,747184;15,347802;POINT (514070 7626212);species;;" NonValid dynamicProperties: ""{""FirstYearCount"":""1991"", ""LastYearCount"":""2007"", ""LastIndividualCount"":""0""}""";
VU;3677;Larus argentatus;gråmåke;Fugler;;01.01.2013 00:00:00;Verholmen;707.0;Sortland;Nordland;25;MachineObservation;68,746588;15,380334;POINT (515386 7626154);species;;" NonValid dynamicProperties: ""{""FirstYearCount"":""1986"", ""LastYearCount"":""2007"", ""LastIndividualCount"":""26""}""";
VU;3531;Somateria mollissima;ærfugl;Fugler;Jan Olav Nybo|Ken Adelsten Jensen;07.09.2023 00:00:00;Jennestadosen, Jennestad, Sortland, No;50.0;Sortland;Nordland;6;HumanObservasjon;68,747522;15,322438;POINT (513043 7626244);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
LC;4162;Corvus corax;ravn;Fugler;Jan Olav Nybo|Ken Adelsten Jensen;08.09.2023 00:00:00;Storlibukta, Sortland, No;100.0;Sortland;Nordland;5;HumanObservasjon;68,735305;15,394178;POINT (515954 7624899);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;10.05.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;37;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;12.05.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;56;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;30.04.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;28;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;02.05.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;14;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;07.05.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;28;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;05.05.2023 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;13;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Ingunn Tombre|Johnny Bakken;12.05.2023 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;74;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;12.05.2023 00:00:00;SelnesÅnstadBygd, Sortland, No;500.0;Sortland;Nordland;380;HumanObservasjon;68,730749;15,405083;POINT (516399 7624394);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
LC;3499;Branta leucopsis;hvitkinngås;Fugler;Ingunn Tombre|Johnny Bakken;02.05.2023 00:00:00;Sandstrand, Sortland, No;500.0;Sortland;Nordland;330;HumanObservasjon;68,746301;15,348058;POINT (514081 7626114);species;;Systematisk registering, MIGRAPOP-prosjektet. Validationstatus: Approved Documented;
EN;3773;Numenius arquata;storspove;Fugler;Christopher Reppe;20.06.2023 00:00:00;Ånstadsjøen, Sortland, No;15.0;Sortland;Nordland;2;HumanObservasjon;68,73145;15,404113;POINT (516359 7624472);species;feeding;Activity: Forage. Validationstatus: Approved Documented;
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Morten Kongsgaard;14.05.2024 00:00:00;Sortland, Sortland, No;50.0;Sortland;Nordland;5;HumanObservasjon;68,730805;15,405119;POINT (516400 7624400);species;feeding;I flokk med 300 hvitkinngås Activity: Forage. Validationstatus: Approved Media;
CR;3654;Vanellus vanellus;vipe;Fugler;Rune Kristiansen|Kurt Kristiansen;18.05.2024 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;3;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;
VU;3681;Larus canus;fiskemåke;Fugler;Rune Kristiansen|Kurt Kristiansen;18.05.2024 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;2;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;feeding;Activity: Forage.;
LC;4162;Corvus corax;ravn;Fugler;Rune Kristiansen|Kurt Kristiansen;18.05.2024 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;2;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;stationary;Activity: Call.;
LC;3461;Anas platyrhynchos;stokkand;Fugler;Rune Kristiansen|Kurt Kristiansen;18.05.2024 00:00:00;Bygdneset, Sortland, Sortland, No;1265.0;Sortland;Nordland;2;HumanObservasjon;68,732095;15,40511;POINT (516399 7624544);species;possiblereproductive;Activity: PairInSuitableHabitat. Validationstatus: Approved Documented;in pair
LC;4252;Fringilla montifringilla;bjørkefink;Fugler;Ørnulf Nielsen;28.01.2018 00:00:00;Jægtbogen;;Sortland;Nordland;2;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4365;Cyanistes caeruleus;blåmeis;Fugler;Ørnulf Nielsen;28.01.2018 00:00:00;Jægtbogen;;Sortland;Nordland;6;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
LC;4263;Pyrrhula pyrrhula;dompap;Fugler;Ørnulf Nielsen;28.01.2018 00:00:00;Jægtbogen;;Sortland;Nordland;5;HumanObservasjon;68,742076;15,374473;POINT (515152 7625649);species;;;
