category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex;Ansvarsarter;Trua arter;Andre spesielt hensynskrevende arter;Spesielle okologiske former;Prioriterte arter;Fredete arter;NT;Fremmede arter;log_reason
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Torborg Berge|Anders Braut Simonsen|Bjørn Olav Tveit;12.08.2022 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3923;Gavia arctica;storlom;Fugler;Anders Heien;08.07.2022 00:00:00;Storvatnet, Stormyra, Andøy, No;750.0;Andøy;Nordland;1;69,273721;16,055913;POINT (541703 7685243);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3525;Mergus serrator;siland;Fugler;Ole Lykke Henriksen;21.05.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4277;Hirundo rustica;låvesvale;Fugler;Martin Eggen;23.05.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Martin Eggen;23.05.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: BroodOnEggs. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3635;Charadrius hiaticula;sandlo;Fugler;Trond Øigarden;13.06.2023 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;3;69,296024;16,127517;POINT (544485 7687780);species;possiblereproductive;1 kull m/4 unger Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Bjørn Olav Tveit;13.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Bjørn Olav Tveit;13.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;10;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Bjørn Olav Tveit;13.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;6;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;To ad, fire juv. Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Bjørn Olav Tveit;13.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4550;Turdus merula;svarttrost;Fugler;Bjørn Olav Tveit;13.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;Bjørn Olav Tveit|Jon Helle;10.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Bjørn Olav Tveit|Jon Helle;10.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;20;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Bjørn Olav Tveit|Jon Helle;10.08.2023 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;60;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;3;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;2;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3471;Anser anser;grågås;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3525;Mergus serrator;siland;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;3;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4162;Corvus corax;ravn;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4563;Turdus torquatus;ringtrost;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;12;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4547;Turdus iliacus;rødvingetrost;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;9;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;22;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4263;Pyrrhula pyrrhula;dompap;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;7;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Hans Halvard Jakobsen;28.05.2023 00:00:00;kleivvannet, Andøy, No;25.0;Andøy;Nordland;2;69,306835;16,092195;POINT (543070 7688960);species;possiblereproductive;Activity: PairInSuitableHabitat. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Hans Halvard Jakobsen;28.05.2023 00:00:00;kleivvatnet, Andøy, No;25.0;Andøy;Nordland;19;69,305775;16,095465;POINT (543201 7688844);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Hans Halvard Jakobsen;28.05.2023 00:00:00;kleivvatnet, Andøy, No;5.0;Andøy;Nordland;2;69,307905;16,098331;POINT (543310 7689084);species;;Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Ole Lykke Henriksen;16.05.2024 00:00:00;Kleivvatnet øst, Kleivvatnet, Andøy, No;309.0;Andøy;Nordland;2;69,306737;16,101727;POINT (543446 7688956);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Preben Storeng Pedersen;18.05.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: PairInSuitableHabitat. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Preben Storeng Pedersen;18.05.2024 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;1;69,309228;16,096121;POINT (543220 7689230);species;possiblereproductive;Activity: InNestingHabitat.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Martin Eggen;24.05.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;22;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Martin Eggen;24.05.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Svein Sellevold Bekkum;07.06.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;11;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting. Validationstatus: Approved Media;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Svein Sellevold Bekkum;07.06.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;10;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Martin Eggen;18.04.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;12;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4372;Parus major;kjøttmeis;Fugler;Ola Krey;29.01.2022 00:00:00;Strandgt. 107, Andenes;;Andøy;Nordland;4;69,311556;16,099814;POINT (543361 7689492);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Ola Krey;29.01.2022 00:00:00;Strandgt. 107, Andenes;;Andøy;Nordland;2;69,311556;16,099814;POINT (543361 7689492);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Trond Øigarden;12.06.2024 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;2;69,296024;16,127517;POINT (544485 7687780);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;25.06.2024 00:00:00;Stormyrraet, Andøy, No;200.0;Andøy;Nordland;1;69,272815;16,096193;POINT (543296 7685170);species;possiblereproductive;Activity: InNestingHabitat.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;25.06.2024 00:00:00;Stormyrraet, Andøy, No;200.0;Andøy;Nordland;1;69,272815;16,096193;POINT (543296 7685170);species;possiblereproductive;Activity: Display/Song. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3732;Calidris alpina;myrsnipe;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;25.06.2024 00:00:00;Stormyrraet, Andøy, No;200.0;Andøy;Nordland;1;69,272815;16,096193;POINT (543296 7685170);species;possiblereproductive;Activity: AgitatedBehaviour. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Nattmålsvatnet øst (myr), Andøy, No;250.0;Andøy;Nordland;9;69,286917;16,117887;POINT (544124 7686758);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Lyngvatnene vest, Andøy, No;250.0;Andøy;Nordland;3;69,283911;16,083185;POINT (542760 7686398);species;possiblereproductive;Activity: Display/Song. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Litje Lyngvatnet med myrområder, Andøy, No;300.0;Andøy;Nordland;1;69,288064;16,091315;POINT (543073 7686867);species;possiblereproductive;på Litje Lyngvatnet Activity: InNestingHabitat. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Lyngvatnene vest, Andøy, No;250.0;Andøy;Nordland;3;69,283911;16,083185;POINT (542760 7686398);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3454;Anas crecca;krikkand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Munkevatnet, sump S for nordport, Andøy, No;50.0;Andøy;Nordland;7;69,306892;16,105544;POINT (543596 7688976);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Nattmålsvatnet, Stormyra, Andøy, No;712.0;Andøy;Nordland;1;69,28678;16,107197;POINT (543702 7686735);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Munkevatnet, sump S for nordport, Andøy, No;50.0;Andøy;Nordland;2;69,306892;16,105544;POINT (543596 7688976);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Nattmålsvatnet, Stormyra, Andøy, No;712.0;Andøy;Nordland;2;69,28678;16,107197;POINT (543702 7686735);species;feeding;Activity: Forage. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Nattmålsvatnet, Stormyra, Andøy, No;712.0;Andøy;Nordland;1;69,28678;16,107197;POINT (543702 7686735);species;feeding;Activity: Forage. Validationstatus: Approved Documented;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen|Anders Braut Simonsen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;65;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen|Anders Braut Simonsen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen|Anders Braut Simonsen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4348;Ficedula hypoleuca;svarthvit fluesnapper;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen|Anders Braut Simonsen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen|Anders Braut Simonsen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Daniel Skoog|Leila S. Berg|Åshild Hasvik|Linn Nefertari Leh;11.09.2024 00:00:00;Kjølhågveien, Andøy, No;25.0;Andøy;Nordland;1;69,289299;16,049013;POINT (541401 7686975);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Unknown;20.03.2013 00:00:00;Andøya flystasjon;2500.0;Andøy;Nordland;1;69,295027;16,134453;POINT (544761 7687674);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3754;Gallinago gallinago;enkeltbekkasin;Fugler;User 105972;28.05.2024 00:00:00;Andøy;134.0;Andøy;Nordland;1;69,278027;16,144066;POINT (545175 7685786);species;;http://www.gbif.org/occurrence/4932778633;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;User 805291;08.07.2019 00:00:00;Andenes;;Andøy;Nordland;1;69,2925;16,14417;POINT (545149 7687399);species;;http://www.gbif.org/occurrence/4459786342;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
;3958;Podiceps nigricollis;svarthalsdykker;Fugler;User 181005;18.08.2022 00:00:00;Andenes;4.0;Andøy;Nordland;12;69,309387;16,094923;POINT (543173 7689247);species;;http://www.gbif.org/occurrence/3995107793;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;User 112299;13.08.2022 00:00:00;Andenes;;Andøy;Nordland;1;69,30749;16,092793;POINT (543092 7689034);species;;http://www.gbif.org/occurrence/3996145715;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;User 861590;10.07.2024 00:00:00;Andenes;4.0;Andøy;Nordland;5;69,308638;16,093762;POINT (543128 7689162);species;;http://www.gbif.org/occurrence/4932069438;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;User 127752;27.06.2018 00:00:00;Andenes;100.0;Andøy;Nordland;6;69,306866;16,095601;POINT (543204 7688966);species;;http://www.gbif.org/occurrence/2840747113;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;User 113266;07.04.2019 00:00:00;Andøy;25.0;Andøy;Nordland;1;69,272924;16,055145;POINT (541674 7685154);species;;http://www.gbif.org/occurrence/2844423671;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;User 162200;15.06.2024 00:00:00;Andenes;17.0;Andøy;Nordland;1;69,305921;16,097522;POINT (543282 7688862);species;;http://www.gbif.org/occurrence/4934500041;Male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Arne Heggland;07.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;25.06.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;15;69,307254;16,095034;POINT (543181 7689009);species;reproductive;ca antall Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;25;69,307254;16,095034;POINT (543181 7689009);species;stationary;ca antall Activity: Resting. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Tårnsumpen, Andøya flystasjon, Andøy, No;335.0;Andøy;Nordland;1;69,295443;16,127787;POLYGON ((544322 7687772, 544389 7687616, 544528 7687509, 544611 7687533, 544669 7687585, 544689 7687627, 544489 7687953, 544399 7687901, 544350 7687842, 544322 7687772));species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Tårnsumpen, Andøya flystasjon, Andøy, No;335.0;Andøy;Nordland;2;69,295443;16,127787;POLYGON ((544322 7687772, 544389 7687616, 544528 7687509, 544611 7687533, 544669 7687585, 544689 7687627, 544489 7687953, 544399 7687901, 544350 7687842, 544322 7687772));species;possiblereproductive;Activity: Display/Song.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3732;Calidris alpina;myrsnipe;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311.0;Andøy;Nordland;2;69,293543;16,165714;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3559;Ardea cinerea;gråhegre;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311.0;Andøy;Nordland;4;69,293543;16,165714;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Fuglehullet, Andøya flystasjon, Andøy, No;200.0;Andøy;Nordland;2;69,280177;16,158428;POINT (545738 7686036);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Fuglehullet NØ, dike, Andøy, No;25.0;Andøy;Nordland;1;69,282592;16,164636;POINT (545978 7686310);species;possiblereproductive;Activity: InNestingHabitat.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3719;Actitis hypoleucos;strandsnipe;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Fuglehullet, Andøya flystasjon, Andøy, No;200.0;Andøy;Nordland;1;69,280177;16,158428;POINT (545738 7686036);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;26.06.2024 00:00:00;Andøya flystasjon, kratt og skogsmark med dammer N for Nattmålsvatnet, Andøy, No;150.0;Andøy;Nordland;3;69,292873;16,111626;POINT (543864 7687417);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
